# ATTO Rho13
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.8
extcoeffv 120000
tauf 3900

# ex-wav, exc-val, fluor-wav, fluor-val
659, 0.004713045, , 
660, 0.004593725, , 
661, 0.004593725, , 
662, 0.004414745, , 
663, 0.00423577, , 
664, 0.004235775, , 
665, 0.003997135, , 
666, 0.00393748, , 
667, 0.003997135, , 
668, 0.00381816, , 
669, 0.003698845, , 
670, 0.003758505, , 
671, 0.003579525, , 
672, 0.003639185, , 
673, 0.00334089, , 
674, 0.003639185, , 
675, 0.003519865, , 
676, 0.00340055, , 
677, 0.003161915, , 
678, 0.00346021, , 
679, 0.003281235, , 
680, 0.003102255, , 
681, 0.00328123, , 
682, 0.00322157, , 
683, 0.00322157, , 
684, 0.003102255, , 
685, 0.00340055, , 
686, 0.003102255, , 
687, 0.00310226, , 
688, 0.003161915, , 
689, 0.00328123, , 
690, 0.003221575, , 
691, 0.00298294, , 
692, 0.002803965, , 
693, 0.0030426, , 
694, 0.00292328, , 
695, 0.00292328, , 
696, 0.0030426, , 
697, 0.00292328, , 
698, 0.003042595, , 
699, 0.002982935, , 
700, 0.00292328, , 
701, 0.00292328, , 
702, 0.003042595, , 
703, 0.002744305, , 
704, 0.00262499, , 
705, 0.002147715, , 
706, 0.002267035, , 
707, 0.00196874, , 
708, 0.001730105, , 
709, 0.001193175, , 
710, 0.001133515, , 
711, 0.00119318, , 
712, 0.000715905, , 
713, 0.00053693, , 
714, 0.00041761, , 
715, 0.00011932, , 
716, 0, , 
717, -0.000178975, , 
718, -0.00035795, , 
719, -0.00059659, , 
720, -0.000775565, , 
721, -0.001073855, , 
722, -0.001312495, , 
723, -0.00155113, , 
724, -0.001670445, , 
725, -0.00184942, , 
726, -0.002207375, , 
727, -0.00244601, , 
728, -0.00244601, , 
729, -0.002684645, , 
730, -0.00298294, , 
731, -0.003102255, , 
732, -0.00340055, , 
733, -0.003698845, , 
734, -0.00387782, , 
735, -0.00387782, , 
736, -0.00429543, , 
737, -0.004593725, , 
738, -0.004772705, , 
739, -0.00471304, , 
740, -0.005070995, , 
741, -0.00548861, , 
742, -0.005190315, , 
743, -0.00548861, , 
744, -0.00566758, , 
745, -0.005906215, , 
746, -0.006025535, , 
747, -0.00626417, , 
748, -0.00674144, , 
749, -0.00674144, , 
750, -0.0068011, , 
751, -0.00715905, , 
752, -0.00733803, , 
753, -0.00721871, , 
754, -0.00775564, , 
755, -0.00787496, , 
756, -0.008053935, , 
757, -0.00799427, , 
758, -0.00835223, , 
759, -0.008769835, , 
760, -0.00859086, , 
761, -0.008829495, , 
762, -0.00900847, , 
763, -0.009366425, , 
764, -0.00930677, , 
765, -0.0095454, , 
766, -0.0095454, , 
767, -0.009724375, , 
768, -0.00990335, , 
769, -0.01014199, , 
770, -0.010380625, , 
771, -0.01038062, , 
772, -0.010499945, , 
773, -0.01067892, , 
774, -0.010798235, , 
775, -0.01103687, , 
776, -0.01121585, , 
777, -0.011335165, , 
778, -0.01133516, , 
779, -0.01169312, , 
780, -0.01187209, , 
781, -0.011752775, , 
782, -0.0115738, , 
783, -0.01199141, , 
784, -0.01211073, , 
785, -0.01205107, , 
786, -0.0122897, , 
787, -0.01246868, , 
788, -0.012528335, , 
789, -0.012707315, , 
790, -0.01264766, , 
791, -0.012826635, , 
792, -0.01276697, , 
793, -0.01300561, , 
794, -0.01300561, , 
795, -0.01300561, , 
796, -0.013065265, , 
797, -0.013124925, , 
798, -0.01336356, , 
799, -0.01354254, , 
800, -0.01324424, , 
